Gebiet Name,GEBIET_NAME-3,Indikator Jahr,Year,Benzin,Benzin Car,Benzin Car %,Diesel,Diesel Car,Diesel Car %,Elektro,Elektro Car,Elektro Car %,Hybrid,Hybrid Car,Hybrid Car %,Motorad,Motorrad Neu,Motorradp1000,neu Pw pro 1000,Other motor car,Other motor Car %,Othermotor,PW,Pw neu,Unfall pro 1000
Greifensee,Greifensee,01.01.2022,01.01.2022,65.4,1577.448,15.77448,24.7,595.764,5.95764,2.2,53.064,0.53064,7.2,173.664,1.73664,356,19,66.6,15,12.06,0.1206,0.5,2412,80,3.4
,Greifensee,,01.01.2023,63.5,1527.175,15.27175,23.7,569.985,5.69985,3.3,79.365,0.79365,9,216.45,2.1645,353,14,66.4,20.9,12.025,0.12025,0.5,2405,111,
,Maur,,01.01.2002,95.3,5025.169,50.25169,4.6,242.558,2.42558,0.1,5.273,0.05273,0,0,0,583,29,66,46.9,0,0,0,5273,415,
,Maur,,01.01.2003,94.2,4954.92,49.5492,5.7,299.82,2.9982,0.1,5.26,0.0526,0,0,0,628,55,69.3,40.1,0,0,0,5260,363,
,Maur,,01.01.2004,92.9,4912.552,49.12552,7,370.16,3.7016,0.1,5.288,0.05288,0,0,0,658,47,72.9,38.8,0,0,0,5288,350,
,Maur,,01.01.2005,92,4883.36,48.8336,7.9,419.332,4.19332,0,0,0,0,0,0,694,64,77.9,41,5.308,0.05308,0.1,5308,365,
,Maur,,01.01.2006,90.4,4824.648,48.24648,9.2,491.004,4.91004,0,0,0,0.3,16.011,0.16011,726,61,81.1,45.2,0,0,0,5337,405,
,Maur,,01.01.2007,88.5,4736.52,47.3652,10.8,578.016,5.78016,0,0,0,0.6,32.112,0.32112,735,60,81.6,44.2,5.352,0.05352,0.1,5352,398,
,Maur,,01.01.2008,86.4,4659.552,46.59552,12.7,684.911,6.84911,0,0,0,0.8,43.144,0.43144,748,51,82.4,44.1,5.393,0.05393,0.1,5393,400,
,Maur,,01.01.2009,84.9,4639.785,46.39785,14.2,776.03,7.7603,0,0,0,0.8,43.72,0.4372,796,58,86.1,34.9,5.465,0.05465,0.1,5465,323,
Maur,Maur,01.01.2010,01.01.2010,83,4560.85,45.6085,15.7,862.715,8.62715,0.1,5.495,0.05495,1,54.95,0.5495,821,45,88.7,40,10.99,0.1099,0.2,5495,370,10.1
Maur,Maur,01.01.2011,01.01.2011,80.9,4538.49,45.3849,17.6,987.36,9.8736,0,0,0,1.2,67.32,0.6732,868,54,91.2,41.5,16.83,0.1683,0.3,5610,395,5.7
Maur,Maur,01.01.2012,01.01.2012,78.5,4461.155,44.61155,19.8,1125.234,11.25234,0.1,5.683,0.05683,1.4,79.562,0.79562,910,69,95.5,45.1,11.366,0.11366,0.2,5683,430,6.5
Maur,Maur,01.01.2013,01.01.2013,75.7,4346.694,43.46694,22.3,1280.466,12.80466,0.2,11.484,0.11484,1.7,97.614,0.97614,951,49,99,39.6,11.484,0.11484,0.2,5742,381,7.9
Maur,Maur,01.01.2014,01.01.2014,74,4256.48,42.5648,23.7,1363.224,13.63224,0.3,17.256,0.17256,1.9,109.288,1.09288,966,55,99.6,38.8,11.504,0.11504,0.2,5752,376,6
Maur,Maur,01.01.2015,01.01.2015,71.9,4187.456,41.87456,25.4,1479.296,14.79296,0.5,29.12,0.2912,2.1,122.304,1.22304,975,64,100.4,40.4,11.648,0.11648,0.2,5824,392,6.3
Maur,Maur,01.01.2016,01.01.2016,70,4128.6,41.286,26.6,1568.868,15.68868,0.6,35.388,0.35388,2.6,153.348,1.53348,985,69,99.8,36.4,11.796,0.11796,0.2,5898,359,6
Maur,Maur,01.01.2017,01.01.2017,68.8,4112.864,41.12864,27.4,1637.972,16.37972,0.7,41.846,0.41846,2.8,167.384,1.67384,983,63,97.9,37.6,17.934,0.17934,0.3,5978,377,6.7
Maur,Maur,01.01.2018,01.01.2018,68.2,4123.372,41.23372,27.5,1662.65,16.6265,0.8,48.368,0.48368,3.1,187.426,1.87426,1025,64,101,36.3,18.138,0.18138,0.3,6046,368,6.1
Maur,Maur,01.01.2019,01.01.2019,68,4133.04,41.3304,27,1641.06,16.4106,1.3,79.014,0.79014,3.5,212.73,2.1273,1060,57,103.9,43,18.234,0.18234,0.3,6078,439,4.9
Maur,Maur,01.01.2020,01.01.2020,66.6,4145.85,41.4585,26.7,1662.075,16.62075,1.9,118.275,1.18275,4.6,286.35,2.8635,1153,84,110.2,33.1,18.675,0.18675,0.3,6225,346,5.7
Maur,Maur,01.01.2021,01.01.2021,65.4,4161.402,41.61402,25.2,1603.476,16.03476,2.9,184.527,1.84527,6.4,407.232,4.07232,1184,93,109.9,29.9,12.726,0.12726,0.2,6363,322,7
Maur,Maur,01.01.2022,01.01.2022,63.4,3987.226,39.87226,24,1509.36,15.0936,4.3,270.427,2.70427,8.1,509.409,5.09409,1214,68,112.3,25.5,12.578,0.12578,0.2,6289,276,7.7
,Maur,,01.01.2023,61.9,3909.604,39.09604,22.4,1414.784,14.14784,5.8,366.328,3.66328,9.7,612.652,6.12652,1234,83,114.9,26,12.632,0.12632,0.2,6316,279,
,Mönchaltorf,,01.01.2002,96.2,1671.956,16.71956,3.7,64.306,0.64306,0.1,1.738,0.01738,0,0,0,213,17,67.3,35.7,0,0,0,1738,113,
,Mönchaltorf,,01.01.2003,94.8,1680.804,16.80804,5.1,90.423,0.90423,0.1,1.773,0.01773,0,0,0,226,32,71.3,37.2,0,0,0,1773,118,
,Mönchaltorf,,01.01.2004,93,1695.39,16.9539,6.9,125.787,1.25787,0.1,1.823,0.01823,0,0,0,227,38,70.7,33,1.823,0.01823,0.1,1823,106,
,Mönchaltorf,,01.01.2005,91.1,1672.596,16.72596,8.7,159.732,1.59732,0.1,1.836,0.01836,0,0,0,226,29,71.1,34.9,3.672,0.03672,0.2,1836,111,
,Mönchaltorf,,01.01.2006,89.6,1654.912,16.54912,10.2,188.394,1.88394,0,0,0,0.2,3.694,0.03694,230,26,72.5,36.6,1.847,0.01847,0.1,1847,116,
,Mönchaltorf,,01.01.2007,87.8,1620.788,16.20788,11.8,217.828,2.17828,0,0,0,0.3,5.538,0.05538,249,42,77.2,26,1.846,0.01846,0.1,1846,84,
,Mönchaltorf,,01.01.2008,85.8,1654.224,16.54224,13.7,264.136,2.64136,0,0,0,0.4,7.712,0.07712,264,39,80,30.3,1.928,0.01928,0.1,1928,100,
,Mönchaltorf,,01.01.2009,84.7,1642.333,16.42333,14.6,283.094,2.83094,0,0,0,0.4,7.756,0.07756,268,31,78.9,27.4,5.817,0.05817,0.3,1939,93,
Mönchaltorf,Mönchaltorf,01.01.2010,01.01.2010,83.9,1633.533,16.33533,15.5,301.785,3.01785,0,0,0,0.4,7.788,0.07788,290,30,84.5,34.4,5.841,0.05841,0.3,1947,118,4.3
Mönchaltorf,Mönchaltorf,01.01.2011,01.01.2011,81.8,1605.734,16.05734,17.3,339.599,3.39599,0.1,1.963,0.01963,0.5,9.815,0.09815,279,20,80.6,40.5,5.889,0.05889,0.3,1963,140,7
Mönchaltorf,Mönchaltorf,01.01.2012,01.01.2012,78.5,1563.72,15.6372,20.3,404.376,4.04376,0.1,1.992,0.01992,0.6,11.952,0.11952,295,29,85.7,49.4,9.96,0.0996,0.5,1992,170,4.9
Mönchaltorf,Mönchaltorf,01.01.2013,01.01.2013,76.7,1512.524,15.12524,22,433.84,4.3384,0.1,1.972,0.01972,0.8,15.776,0.15776,302,34,87.8,31.7,7.888,0.07888,0.4,1972,109,3.5
Mönchaltorf,Mönchaltorf,01.01.2014,01.01.2014,74.2,1474.354,14.74354,24.6,488.802,4.88802,0,0,0,0.9,17.883,0.17883,304,36,87.9,33.2,7.948,0.07948,0.4,1987,115,4.7
Mönchaltorf,Mönchaltorf,01.01.2015,01.01.2015,72.9,1481.328,14.81328,25.8,524.256,5.24256,0.1,2.032,0.02032,0.9,18.288,0.18288,302,42,83.5,34.5,4.064,0.04064,0.2,2032,125,6.3
Mönchaltorf,Mönchaltorf,01.01.2016,01.01.2016,71.8,1471.9,14.719,26.5,543.25,5.4325,0.3,6.15,0.0615,1.2,24.6,0.246,315,41,85.8,31.9,4.1,0.041,0.2,2050,117,7.3
Mönchaltorf,Mönchaltorf,01.01.2017,01.01.2017,70.3,1464.349,14.64349,27.4,570.742,5.70742,0.4,8.332,0.08332,1.6,33.328,0.33328,303,41,82.2,32.8,6.249,0.06249,0.3,2083,121,5.4
Mönchaltorf,Mönchaltorf,01.01.2018,01.01.2018,68.5,1441.925,14.41925,28.6,602.03,6.0203,0.7,14.735,0.14735,1.9,39.995,0.39995,312,38,84,27.2,6.315,0.06315,0.3,2105,101,8
Mönchaltorf,Mönchaltorf,01.01.2019,01.01.2019,67.9,1466.64,14.6664,28.7,619.92,6.1992,1.1,23.76,0.2376,2,43.2,0.432,309,36,82.3,30.9,6.48,0.0648,0.3,2160,116,8
Mönchaltorf,Mönchaltorf,01.01.2020,01.01.2020,66.4,1494.664,14.94664,29.3,659.543,6.59543,1.4,31.514,0.31514,2.8,63.028,0.63028,325,36,83.6,26.5,4.502,0.04502,0.2,2251,103,9.1
Mönchaltorf,Mönchaltorf,01.01.2021,01.01.2021,64.3,1455.752,14.55752,28.8,652.032,6.52032,2,45.28,0.4528,4.7,106.408,1.06408,339,45,83.1,26,4.528,0.04528,0.2,2264,106,7.3
Mönchaltorf,Mönchaltorf,01.01.2022,01.01.2022,63.3,1452.102,14.52102,27.5,630.85,6.3085,2.9,66.526,0.66526,6.1,139.934,1.39934,358,38,87,21.1,4.588,0.04588,0.2,2294,87,8.8
,Mönchaltorf,,01.01.2023,61.4,1422.638,14.22638,26.3,609.371,6.09371,3.9,90.363,0.90363,8.3,192.311,1.92311,361,37,87.8,21.9,2.317,0.02317,0.1,2317,90,
,Schwerzenbach,,01.01.2002,95.4,2277.198,22.77198,4.6,109.802,1.09802,0,0,0,0,0,0,247,13,57.8,39.1,0,0,0,2387,167,
,Schwerzenbach,,01.01.2003,94.4,2215.568,22.15568,5.5,129.085,1.29085,0,0,0,0,0,0,257,19,60.2,31.8,0,0,0,2347,136,
,Schwerzenbach,,01.01.2004,92.6,2163.136,21.63136,7.4,172.864,1.72864,0,0,0,0,0,0,247,16,58.3,37.3,0,0,0,2336,158,
,Schwerzenbach,,01.01.2005,90.6,2071.116,20.71116,9.3,212.598,2.12598,0,0,0,0,0,0,262,15,62.6,35.1,2.286,0.02286,0.1,2286,147,
,Schwerzenbach,,01.01.2006,89.2,2019.488,20.19488,10.5,237.72,2.3772,0,0,0,0.3,6.792,0.06792,274,17,65.9,34.9,0,0,0,2264,145,
,Schwerzenbach,,01.01.2007,87.3,2005.281,20.05281,12.3,282.531,2.82531,0,0,0,0.3,6.891,0.06891,273,16,66,31.9,2.297,0.02297,0.1,2297,132,
,Schwerzenbach,,01.01.2008,84.7,1975.204,19.75204,14.5,338.14,3.3814,0,0,0,0.6,13.992,0.13992,295,19,66.7,36.2,6.996,0.06996,0.3,2332,160,
,Schwerzenbach,,01.01.2009,82.8,1940.832,19.40832,16.3,382.072,3.82072,0,0,0,0.6,14.064,0.14064,286,13,64.9,26.1,7.032,0.07032,0.3,2344,115,
Schwerzenbach,Schwerzenbach,01.01.2010,01.01.2010,81,1900.26,19.0026,17.9,419.934,4.19934,0,0,0,0.7,16.422,0.16422,274,15,60.8,29.3,11.73,0.1173,0.5,2346,132,7.2
Schwerzenbach,Schwerzenbach,01.01.2011,01.01.2011,77.7,1835.274,18.35274,21.2,500.744,5.00744,0,0,0,0.7,16.534,0.16534,286,16,64.5,38.6,9.448,0.09448,0.4,2362,171,5.7
Schwerzenbach,Schwerzenbach,01.01.2012,01.01.2012,76.2,1866.138,18.66138,22.4,548.576,5.48576,0,0,0,0.9,22.041,0.22041,294,12,64.9,40.2,9.796,0.09796,0.4,2449,182,6.5
Schwerzenbach,Schwerzenbach,01.01.2013,01.01.2013,73.2,1849.764,18.49764,25.2,636.804,6.36804,0,0,0,1.2,30.324,0.30324,296,19,62.5,37.8,10.108,0.10108,0.4,2527,179,5.7
Schwerzenbach,Schwerzenbach,01.01.2014,01.01.2014,71,1841.74,18.4174,27,700.38,7.0038,0.1,2.594,0.02594,1.6,41.504,0.41504,314,21,63.4,38.4,7.782,0.07782,0.3,2594,190,3.4
Schwerzenbach,Schwerzenbach,01.01.2015,01.01.2015,69.4,1793.296,17.93296,28.3,731.272,7.31272,0.2,5.168,0.05168,1.8,46.512,0.46512,312,18,62.4,30.2,10.336,0.10336,0.4,2584,151,3.2
Schwerzenbach,Schwerzenbach,01.01.2016,01.01.2016,68.7,1752.537,17.52537,28.7,732.137,7.32137,0.2,5.102,0.05102,2,51.02,0.5102,326,20,64.9,29.7,10.204,0.10204,0.4,2551,149,4.9
Schwerzenbach,Schwerzenbach,01.01.2017,01.01.2017,66.7,1744.872,17.44872,30.4,795.264,7.95264,0.3,7.848,0.07848,2.2,57.552,0.57552,321,20,63.3,31.7,10.464,0.10464,0.4,2616,161,4.5
Schwerzenbach,Schwerzenbach,01.01.2018,01.01.2018,66.5,1729,17.29,30.5,793,7.93,0.3,7.8,0.078,2.3,59.8,0.598,327,13,64.3,30.3,10.4,0.104,0.4,2600,154,4.7
Schwerzenbach,Schwerzenbach,01.01.2019,01.01.2019,66.3,1732.419,17.32419,30.2,789.126,7.89126,0.7,18.291,0.18291,2.5,65.325,0.65325,330,18,64.6,28.8,7.839,0.07839,0.3,2613,147,5.8
Schwerzenbach,Schwerzenbach,01.01.2020,01.01.2020,65.5,1731.82,17.3182,29.8,787.912,7.87912,0.8,21.152,0.21152,3.5,92.54,0.9254,351,17,67.9,22.1,10.576,0.10576,0.4,2644,114,3.9
Schwerzenbach,Schwerzenbach,01.01.2021,01.01.2021,64.5,1677.645,16.77645,28.7,746.487,7.46487,1.4,36.414,0.36414,5,130.05,1.3005,353,24,68.1,27.4,10.404,0.10404,0.4,2601,142,6.2
Schwerzenbach,Schwerzenbach,01.01.2022,01.01.2022,61.6,1606.528,16.06528,28.1,732.848,7.32848,2.9,75.632,0.75632,7,182.56,1.8256,351,23,68.5,20.9,10.432,0.10432,0.4,2608,107,6.2
,Schwerzenbach,,01.01.2023,60.6,1545.3,15.453,27.1,691.05,6.9105,3.7,94.35,0.9435,8.2,209.1,2.091,339,12,66.1,19.9,10.2,0.102,0.4,2550,102,
,Uster,,01.01.2002,95.5,12981.315,129.81315,4.4,598.092,5.98092,0,0,0,0,0,0,1379,74,48.6,34,0,0,0,13593,966,
,Uster,,01.01.2003,94.2,12794.244,127.94244,5.7,774.174,7.74174,0,0,0,0,0,0,1454,118,50.8,29.1,13.582,0.13582,0.1,13582,834,
,Uster,,01.01.2004,92.8,12942.816,129.42816,7.1,990.237,9.90237,0,0,0,0,0,0,1522,113,53,28.6,13.947,0.13947,0.1,13947,821,
,Uster,,01.01.2005,91.2,13010.592,130.10592,8.7,1241.142,12.41142,0,0,0,0,0,0,1628,138,55.5,28.2,14.266,0.14266,0.1,14266,828,
,Uster,,01.01.2006,89.8,12880.014,128.80014,10,1434.3,14.343,0,0,0,0.2,28.686,0.28686,1691,113,56.9,28.8,0,0,0,14343,855,
,Uster,,01.01.2007,87.9,12786.813,127.86813,11.6,1687.452,16.87452,0,0,0,0.3,43.641,0.43641,1778,151,58.7,29.8,29.094,0.29094,0.2,14547,903,
,Uster,,01.01.2008,85.6,12572.928,125.72928,13.6,1997.568,19.97568,0,0,0,0.5,73.44,0.7344,1858,153,60.7,29.2,44.064,0.44064,0.3,14688,895,
,Uster,,01.01.2009,84.2,12472.546,124.72546,14.8,2192.324,21.92324,0,0,0,0.6,88.878,0.88878,1899,139,61,26.6,59.252,0.59252,0.4,14813,827,
Uster,Uster,01.01.2010,01.01.2010,82.6,12490.772,124.90772,16.2,2449.764,24.49764,0,0,0,0.7,105.854,1.05854,1925,111,61.1,27.3,75.61,0.7561,0.5,15122,861,8.8
Uster,Uster,01.01.2011,01.01.2011,80.7,12393.906,123.93906,17.9,2749.082,27.49082,0,0,0,0.9,138.222,1.38222,1968,113,61,35.1,76.79,0.7679,0.5,15358,1133,8.5
Uster,Uster,01.01.2012,01.01.2012,78,12185.94,121.8594,20.4,3187.092,31.87092,0,0,0,1.1,171.853,1.71853,1989,135,61.1,34.6,78.115,0.78115,0.5,15623,1127,7.8
Uster,Uster,01.01.2013,01.01.2013,75.5,11833.87,118.3387,22.7,3557.998,35.57998,0.1,15.674,0.15674,1.3,203.762,2.03762,1991,125,60.9,33.3,94.044,0.94044,0.6,15674,1089,7.4
Uster,Uster,01.01.2014,01.01.2014,73.3,11532.289,115.32289,24.6,3870.318,38.70318,0.1,15.733,0.15733,1.4,220.262,2.20262,1981,124,59.9,32.7,78.665,0.78665,0.5,15733,1081,7.8
Uster,Uster,01.01.2015,01.01.2015,71.2,11330.768,113.30768,26.4,4201.296,42.01296,0.2,31.828,0.31828,1.6,254.624,2.54624,2047,125,61.3,30.9,79.57,0.7957,0.5,15914,1031,8.4
Uster,Uster,01.01.2016,01.01.2016,69.9,11262.288,112.62288,27.5,4430.8,44.308,0.3,48.336,0.48336,1.8,290.016,2.90016,2090,117,61.7,30,96.672,0.96672,0.6,16112,1017,8.8
Uster,Uster,01.01.2017,01.01.2017,68.3,11048.208,110.48208,28.8,4658.688,46.58688,0.4,64.704,0.64704,1.9,307.344,3.07344,2095,122,61.2,29,97.056,0.97056,0.6,16176,991,8.2
Uster,Uster,01.01.2018,01.01.2018,68,11082.64,110.8264,28.6,4661.228,46.61228,0.5,81.49,0.8149,2.2,358.556,3.58556,2121,116,61.6,26.9,97.788,0.97788,0.6,16298,925,7.7
Uster,Uster,01.01.2019,01.01.2019,67,10895.54,108.9554,28.9,4699.718,46.99718,0.9,146.358,1.46358,2.6,422.812,4.22812,2152,118,62.1,28.2,97.572,0.97572,0.6,16262,978,7.6
Uster,Uster,01.01.2020,01.01.2020,66.2,10909.76,109.0976,28.9,4762.72,47.6272,1.2,197.76,1.9776,3.2,527.36,5.2736,2324,154,66.4,20.6,82.4,0.824,0.5,16480,722,8.4
Uster,Uster,01.01.2021,01.01.2021,64.8,10728.288,107.28288,28.2,4668.792,46.68792,1.9,314.564,3.14564,4.7,778.132,7.78132,2420,166,68.6,21.9,82.78,0.8278,0.5,16556,773,8.2
Uster,Uster,01.01.2022,01.01.2022,63,10384.92,103.8492,27.3,4500.132,45.00132,2.8,461.552,4.61552,6.4,1054.976,10.54976,2368,127,66.7,19.7,82.42,0.8242,0.5,16484,699,8.6
,Uster,,01.01.2023,61.6,10189.872,101.89872,26.1,4317.462,43.17462,3.9,645.138,6.45138,8,1323.36,13.2336,2426,128,67.9,20.5,82.71,0.8271,0.5,16542,734,
,Volketswil,,01.01.2002,95.1,8159.58,81.5958,4.9,420.42,4.2042,0,0,0,0,0,0,875,54,61.5,53,0,0,0,8580,754,
,Volketswil,,01.01.2003,93.9,8041.596,80.41596,6.1,522.404,5.22404,0,0,0,0,0,0,931,85,65,44.6,0,0,0,8564,639,
,Volketswil,,01.01.2004,92.4,8114.568,81.14568,7.6,667.432,6.67432,0,0,0,0,0,0,979,82,67.9,44.3,0,0,0,8782,638,
,Volketswil,,01.01.2005,90.3,8082.753,80.82753,9.6,859.296,8.59296,0,0,0,0,0,0,1063,85,72.1,44.5,8.951,0.08951,0.1,8951,657,
,Volketswil,,01.01.2006,88.7,8002.514,80.02514,11.2,1010.464,10.10464,0,0,0,0.1,9.022,0.09022,1086,81,71.9,42.8,0,0,0,9022,646,
,Volketswil,,01.01.2007,86.6,8007.036,80.07036,13,1201.98,12.0198,0,0,0,0.3,27.738,0.27738,1127,79,73.3,44.7,9.246,0.09246,0.1,9246,687,
,Volketswil,,01.01.2008,84.5,7997.08,79.9708,14.9,1410.136,14.10136,0,0,0,0.4,37.856,0.37856,1148,94,72.6,45.6,18.928,0.18928,0.2,9464,720,
,Volketswil,,01.01.2009,82.7,8058.288,80.58288,16.6,1617.504,16.17504,0,0,0,0.5,48.72,0.4872,1209,69,74.1,39.3,19.488,0.19488,0.2,9744,641,
Volketswil,Volketswil,01.01.2010,01.01.2010,80.9,8064.921,80.64921,18.3,1824.327,18.24327,0,0,0,0.6,59.814,0.59814,1267,74,75.1,44.1,19.938,0.19938,0.2,9969,745,12.5
Volketswil,Volketswil,01.01.2011,01.01.2011,78.9,8036.754,80.36754,20.2,2057.572,20.57572,0,0,0,0.7,71.302,0.71302,1273,65,73.1,47.8,20.372,0.20372,0.2,10186,832,10.8
Volketswil,Volketswil,01.01.2012,01.01.2012,76.4,7983.8,79.838,22.7,2372.15,23.7215,0,0,0,0.7,73.15,0.7315,1271,92,72.3,51.3,20.9,0.209,0.2,10450,901,11.3
Volketswil,Volketswil,01.01.2013,01.01.2013,73.6,7833.984,78.33984,25.4,2703.576,27.03576,0.1,10.644,0.10644,0.8,85.152,0.85152,1308,85,73.7,47.8,21.288,0.21288,0.2,10644,848,9.6
Volketswil,Volketswil,01.01.2014,01.01.2014,72,7756.56,77.5656,26.7,2876.391,28.76391,0.1,10.773,0.10773,1,107.73,1.0773,1321,83,73.2,43,21.546,0.21546,0.2,10773,775,8.5
Volketswil,Volketswil,01.01.2015,01.01.2015,69.8,7590.052,75.90052,28.6,3109.964,31.09964,0.2,21.748,0.21748,1.2,130.488,1.30488,1378,112,75,41.8,21.748,0.21748,0.2,10874,769,7.2
Volketswil,Volketswil,01.01.2016,01.01.2016,68.2,7466.536,74.66536,29.9,3273.452,32.73452,0.3,32.844,0.32844,1.4,153.272,1.53272,1421,86,76.9,45.2,32.844,0.32844,0.3,10948,835,8.6
Volketswil,Volketswil,01.01.2017,01.01.2017,66.7,7387.692,73.87692,31.1,3444.636,34.44636,0.4,44.304,0.44304,1.5,166.14,1.6614,1445,83,78.1,43.7,33.228,0.33228,0.3,11076,809,8.1
Volketswil,Volketswil,01.01.2018,01.01.2018,66.1,7321.236,73.21236,31.4,3477.864,34.77864,0.5,55.38,0.5538,1.7,188.292,1.88292,1445,80,77.6,38.9,33.228,0.33228,0.3,11076,724,7.7
Volketswil,Volketswil,01.01.2019,01.01.2019,64.8,7244.64,72.4464,31.8,3555.24,35.5524,0.8,89.44,0.8944,2.2,245.96,2.4596,1501,76,80.7,43.1,33.54,0.3354,0.3,11180,802,8.5
Volketswil,Volketswil,01.01.2020,01.01.2020,64.8,7251.12,72.5112,30.9,3457.71,34.5771,1.1,123.09,1.2309,2.8,313.32,3.1332,1540,114,82.7,34.3,33.57,0.3357,0.3,11190,638,8.4
Volketswil,Volketswil,01.01.2021,01.01.2021,63.3,7130.112,71.30112,30.1,3390.464,33.90464,1.7,191.488,1.91488,4.5,506.88,5.0688,1571,109,83.3,34.6,33.792,0.33792,0.3,11264,652,7.9
Volketswil,Volketswil,01.01.2022,01.01.2022,62.3,7047.999,70.47999,28.5,3224.205,32.24205,2.7,305.451,3.05451,6.3,712.719,7.12719,1553,74,81.3,28.1,22.626,0.22626,0.2,11313,537,9.2
,Volketswil,,01.01.2023,60.6,6991.422,69.91422,27.3,3149.601,31.49601,3.6,415.332,4.15332,8.3,957.571,9.57571,1556,89,80.1,31.2,23.074,0.23074,0.2,11537,605,
,Wangen-Brüttisellen,,01.01.2002,95.1,3423.6,34.236,4.9,176.4,1.764,0,0,0,0,0,0,412,23,66.9,43.2,0,0,0,3600,266,
,Wangen-Brüttisellen,,01.01.2003,93.6,3393,33.93,6.4,232,2.32,0,0,0,0,0,0,440,37,71.4,34.9,0,0,0,3625,215,
,Wangen-Brüttisellen,,01.01.2004,92.6,3460.462,34.60462,7.4,276.538,2.76538,0,0,0,0,0,0,469,38,75.2,38.7,0,0,0,3737,241,
,Wangen-Brüttisellen,,01.01.2005,89.6,3557.12,35.5712,10.2,404.94,4.0494,0,0,0,0,0,0,510,37,78.9,47.2,7.94,0.0794,0.2,3970,305,
,Wangen-Brüttisellen,,01.01.2006,88,3619.44,36.1944,11.8,485.334,4.85334,0,0,0,0.1,4.113,0.04113,520,36,76.3,38.1,0,0,0,4113,260,
,Wangen-Brüttisellen,,01.01.2007,85.2,3550.284,35.50284,14.4,600.048,6.00048,0,0,0,0.2,8.334,0.08334,548,43,79,44.6,8.334,0.08334,0.2,4167,309,
,Wangen-Brüttisellen,,01.01.2008,82.8,3521.484,35.21484,16.7,710.251,7.10251,0,0,0,0.4,17.012,0.17012,555,39,78.7,47.2,4.253,0.04253,0.1,4253,333,
,Wangen-Brüttisellen,,01.01.2009,80.9,3570.926,35.70926,18.4,812.176,8.12176,0,0,0,0.5,22.07,0.2207,562,43,77.9,39.6,8.828,0.08828,0.2,4414,286,
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2010,01.01.2010,79.3,3539.952,35.39952,19.9,888.336,8.88336,0,0,0,0.5,22.32,0.2232,570,23,77.2,40.8,8.928,0.08928,0.2,4464,301,19.4
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2011,01.01.2011,77,3484.25,34.8425,22.2,1004.55,10.0455,0,0,0,0.5,22.625,0.22625,562,35,74.5,39.9,13.575,0.13575,0.3,4525,301,22
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2012,01.01.2012,74.6,3565.134,35.65134,24.3,1161.297,11.61297,0,0,0,0.7,33.453,0.33453,599,42,78.9,55.4,19.116,0.19116,0.4,4779,420,23.2
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2013,01.01.2013,72,3438.72,34.3872,26.9,1284.744,12.84744,0,0,0,0.8,38.208,0.38208,613,31,80.9,43.8,14.328,0.14328,0.3,4776,332,21.1
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2014,01.01.2014,69.3,3345.804,33.45804,29.3,1414.604,14.14604,0,0,0,1.1,53.108,0.53108,660,32,86.9,45.8,14.484,0.14484,0.3,4828,348,19.8
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2015,01.01.2015,67.5,3276.45,32.7645,30.9,1499.886,14.99886,0.1,4.854,0.04854,1.1,53.394,0.53394,667,58,87.4,41.3,19.416,0.19416,0.4,4854,315,18.5
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2016,01.01.2016,66.3,3218.865,32.18865,31.7,1539.035,15.39035,0.2,9.71,0.0971,1.3,63.115,0.63115,673,49,86.9,47.1,24.275,0.24275,0.5,4855,365,19.7
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2017,01.01.2017,65.1,3186.645,31.86645,32.8,1605.56,16.0556,0.2,9.79,0.0979,1.4,68.53,0.6853,690,42,87.6,39.4,24.475,0.24475,0.5,4895,310,18.6
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2018,01.01.2018,64.3,3134.625,31.34625,32.9,1603.875,16.03875,0.4,19.5,0.195,2,97.5,0.975,710,39,90,39.7,19.5,0.195,0.4,4875,313,29.8
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2019,01.01.2019,63,3093.3,30.933,32.6,1600.66,16.0066,0.6,29.46,0.2946,2.5,122.75,1.2275,736,51,93,47.4,63.83,0.6383,1.3,4910,375,19.6
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2020,01.01.2020,63,3064.95,30.6495,30.6,1488.69,14.8869,1.1,53.515,0.53515,3.2,155.68,1.5568,753,54,94.5,34.8,102.165,1.02165,2.1,4865,277,15.3
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2021,01.01.2021,61.7,3029.47,30.2947,30,1473,14.73,1.6,78.56,0.7856,4.7,230.77,2.3077,751,56,94,30.2,98.2,0.982,2,4910,241,17.3
Wangen-Brüttisellen,Wangen-Brüttisellen,01.01.2022,01.01.2022,60.5,2963.895,29.63895,28.5,1396.215,13.96215,2.7,132.273,1.32273,6.4,313.536,3.13536,749,42,94.2,27.8,97.98,0.9798,2,4899,221,17.8
