GEBIET_NAME,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE
Schlatt,Gemeindebeitrag an ZVV [Fr./Einw.],2021,91
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],1994,36
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],1995,35
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],1996,40
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],1997,38
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],1998,34
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],1999,31
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2000,28
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2001,27
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2002,27
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2003,30
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2004,30
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2005,28
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2006,29
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2007,29
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2008,33
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2009,34
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2010,35
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2011,35
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2012,36
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2013,35
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2014,36
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2015,36
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2016,37
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2017,39
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2018,39
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2019,36
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2020,55
Seuzach,Gemeindebeitrag an ZVV [Fr./Einw.],2021,63
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],1994,44
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],1995,44
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],1996,49
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],1997,47
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],1998,43
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],1999,39
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2000,43
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2001,42
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2002,40
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2003,43
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2004,43
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2005,38
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2006,39
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2007,38
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2008,44
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2009,50
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2010,52
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2011,48
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2012,49
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2013,47
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2014,50
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2015,50
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2016,50
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2017,45
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2018,45
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2019,42
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2020,57
Turbenthal,Gemeindebeitrag an ZVV [Fr./Einw.],2021,64
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],1994,125
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],1995,126
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],1996,137
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],1997,133
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],1998,121
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],1999,110
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2000,101
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2001,100
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2002,96
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2003,105
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2004,105
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2005,102
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2006,104
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2007,100
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2008,113
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2009,132
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2010,136
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2011,129
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2012,129
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2013,122
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2014,116
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2015,117
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2016,118
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2017,114
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2018,113
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2019,105
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2020,134
Winterthur,Gemeindebeitrag an ZVV [Fr./Einw.],2021,153
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],1994,45
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],1995,45
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],1996,50
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],1997,48
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],1998,44
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],1999,41
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2000,38
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2001,37
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2002,36
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2003,41
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2004,40
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2005,39
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2006,40
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2007,38
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2008,42
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2009,46
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2010,47
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2011,45
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2012,46
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2013,44
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2014,48
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2015,48
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2016,49
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2017,46
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2018,44
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2019,42
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2020,53
Zell,Gemeindebeitrag an ZVV [Fr./Einw.],2021,60
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],1994,41
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],1995,41
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],1996,47
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],1997,45
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],1998,40
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],1999,36
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2000,36
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2001,36
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2002,35
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2003,37
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2004,37
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2005,40
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2006,40
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2007,36
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2008,41
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2009,43
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2010,44
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2011,44
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2012,43
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2013,39
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2014,41
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2015,41
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2016,42
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2017,58
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2018,55
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2019,46
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2020,56
Aesch ZH,Gemeindebeitrag an ZVV [Fr./Einw.],2021,63
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1994,87
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1995,87
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1996,97
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1997,93
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1998,79
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1999,69
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2000,66
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2001,63
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2002,59
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2003,65
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2004,65
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2005,63
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2006,65
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2007,69
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2008,79
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2009,93
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2010,97
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2011,95
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2012,97
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2013,92
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2014,91
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2015,90
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2016,91
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2017,88
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2018,87
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2019,81
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2020,96
Birmensdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2021,108
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],1994,68
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],1995,68
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],1996,76
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],1997,75
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],1998,68
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],1999,62
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2000,61
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2001,59
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2002,61
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2003,67
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2004,67
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2005,70
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2006,71
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2007,69
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2008,79
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2009,86
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2010,89
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2011,85
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2012,86
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2013,80
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2014,81
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2015,79
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2016,80
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2017,76
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2018,76
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2019,72
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2020,85
Dietikon,Gemeindebeitrag an ZVV [Fr./Einw.],2021,97
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],1994,51
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],1995,51
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],1996,56
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],1997,54
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],1998,46
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],1999,42
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2000,44
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2001,44
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2002,47
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2003,52
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2004,52
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2005,54
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2006,56
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2007,58
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2008,66
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2009,66
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2010,69
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2011,66
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2012,67
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2013,64
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2014,76
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2015,76
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2016,77
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2017,71
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2018,71
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2019,65
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2020,77
Geroldswil,Gemeindebeitrag an ZVV [Fr./Einw.],2021,87
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1994,45
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1995,45
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1996,50
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1997,49
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1998,41
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1999,37
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2000,36
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2001,36
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2002,36
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2003,39
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2004,39
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2005,35
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2006,36
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2007,32
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2008,38
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2009,40
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2010,41
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2011,40
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2012,41
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2013,39
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2014,40
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2015,40
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2016,40
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2017,39
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2018,39
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2019,36
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2020,42
Oberengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2021,49
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],1994,48
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],1995,49
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],1996,54
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],1997,53
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],1998,48
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],1999,45
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2000,39
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2001,38
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2002,73
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2003,38
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2004,39
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2005,37
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2006,38
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2007,38
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2008,44
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2009,43
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2010,44
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2011,45
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2012,45
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2013,44
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2014,37
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2015,38
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2016,38
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2017,37
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2018,36
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2019,35
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2020,42
Oetwil a.d.L.,Gemeindebeitrag an ZVV [Fr./Einw.],2021,49
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],1994,98
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],1995,99
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],1996,116
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],1997,113
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],1998,103
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],1999,93
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2000,90
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2001,88
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2002,85
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2003,94
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2004,95
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2005,100
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2006,103
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2007,95
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2008,106
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2009,112
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2010,108
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2011,97
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2012,95
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2013,89
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2014,88
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2015,88
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2016,87
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2017,80
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2018,81
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2019,74
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2020,112
Schlieren,Gemeindebeitrag an ZVV [Fr./Einw.],2021,122
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],1994,112
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],1995,114
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],1996,127
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],1997,122
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],1998,112
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],1999,100
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2000,91
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2001,88
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2002,88
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2003,98
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2004,98
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2005,95
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2006,95
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2007,95
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2008,109
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2009,123
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2010,128
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2011,121
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2012,123
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2013,118
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2014,122
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2015,122
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2016,120
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2017,107
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2018,105
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2019,96
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2020,109
Uitikon,Gemeindebeitrag an ZVV [Fr./Einw.],2021,122
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1994,67
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1995,66
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1996,76
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1997,73
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1998,63
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],1999,57
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2000,58
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2001,55
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2002,58
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2003,63
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2004,62
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2005,64
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2006,64
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2007,60
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2008,65
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2009,67
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2010,67
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2011,69
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2012,75
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2013,72
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2014,68
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2015,67
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2016,67
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2017,63
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2018,63
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2019,56
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2020,69
Unterengstringen,Gemeindebeitrag an ZVV [Fr./Einw.],2021,79
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1994,80
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1995,79
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1996,83
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1997,79
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1998,68
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],1999,62
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2000,63
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2001,62
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2002,62
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2003,69
Urdorf,Gemeindebeitrag an ZVV [Fr./Einw.],2004,70
